id,marketoGUID,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,activityTypeDesc,segment,created_at,Bot Activity Pattern,Browser,Campaign Run ID,Choice Number,Device,Is Bot Activity,Is Mobile Device,Link,Platform,Step ID,User Agent,Campaign
"2022577698","2022577698","2501255","2024-11-06T00:00:44Z","10","10666","23901","2024-10-30 Wintergreen annuals.2024-10-30 Wintergreen annuals","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20236","21052","Unknown","undefined","undefined","Unknown","13390","Mozilla/5.0","Email Batch Program-8488-send-email-campaign"
"2022577699","2022577699","5289383","2024-11-06T00:00:46Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577700","2022577700","6055569","2024-11-06T00:00:45Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577701","2022577701","5865150","2024-11-06T00:00:48Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577702","2022577702","3624441","2024-11-06T00:00:49Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577704","2022577704","5380064","2024-11-06T00:00:50Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577705","2022577705","2564097","2024-11-06T00:00:48Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577706","2022577706","3433811","2024-11-06T00:00:50Z","11","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Click","Other Segment","2024-11-09T23:22:48.595Z","N/A","Safari","20310","21066","iPhone","undefined","true","https://www.usatriathlon.org/articles/features/plan-your-race-calendar-usa-triathlon-announces-full-2025-national-championships-schedule","iOS","13404","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","Email Batch Program-8508-send-email-campaign"
"2022577707","2022577707","3418197","2024-11-06T00:00:52Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577708","2022577708","5657708","2024-11-06T00:00:55Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
